user_id,product_id,product_name,category,review_text,rating,review_length,sentiment_label,country,purchase_amount,purchase_date
U1694 !,P475 ! !,laptop,electronics !,initially i thought below expectations ! !,,3.3604492542689908,negative ! !,USA,-9300.235996818326,2021-08-17
U1561,P628 ! !,keyboard,gadgets ! !,after using this for some days below expectations !,4.760702237549138,8.528389471616519,positive !,Australia ! !,149755.12996376553,2022-05-10
U2437 !,P640,headphones !,accessories ! !,i would say this item is value for money !,,10.373211420965204, !,Canada ! !,-46656.44019796505,2022-01-31
U1553 !,P759 ! !,mouse ! !,accessories ! !,honestly speaking below expectations ! !,1.2073388870424822,1.4787599578502304, !,Australia ! !,131997.89089473477,2024-03-11
U1981,P269 !,earbuds ! !,electronics, !,,,negative,UK,-19815.40471400432,2023-12-18
U2110 !,P966 !,camera,electronics ! !,after using this for some days below expectations,4.804450586030329,8.567806735451732,negative !,USA ! !,27953.929098542423,2021-01-12
U1277 !,P359,smartwatch ! !,accessories !,after using this for some days average but acceptable ! !,-0.5805733267622155,10.438551366062176,neutral !,Canada ! !,-42971.04654074081,2021-05-09
U2471 ! !,P858 !,keyboard ! !,electronics,initially i thought average but acceptable,4.729827397029294,5.015517085353479,positive ! !,UK ! !,2046.794455681737,2023-11-07
U2236 !,P122,mouse,electronics ! !,honestly speaking surprisingly good performance !,6.603077073603428,3.2750778912424336,neutral !,USA,-26426.569319708156,2021-08-17
U1903,P157 ! !,tablet,accessories ! !,i would say this item is excellent for daily use ! !,4.796333952735767,12.295590804221858,neutral,India,-19835.418232276108,2024-01-09
U1363,P612,camera ! !,electronics !,honestly speaking very good and useful !,1.1115349407286215,5.0182270763702554,negative ! !,India !,55912.540451545,2023-06-28
U1078 ! !,P186 ! !,keyboard !,accessories !,after using this for some days very good and useful,1.2174831507383281,12.217027065178991,positive ! !,USA ! !,70449.57971574445,2023-12-30
U2476 !,P734 !,camera ! !,electronics ! !,initially i thought disappointing and poor ! !,3.0318140363810873,5.010927201445087,positive !,Germany !,159939.96863059048,2022-11-12
U2296 !,P802,laptop,accessories,from my experience excellent for daily use !,4.868684228908039,6.832539469618184,negative ! !,Australia,88728.7159689926,2022-12-12
U1634 !,P230 !,earbuds ! !,gadgets ! !,initially i thought average but acceptable ! !,-0.5333806610684783,4.998436958323417, ! !,Germany !,81780.9433832341,2023-10-14
U1743 !,P472 !,camera ! !,gadgets,this product is disappointing and poor !,2.894966012204202,4.994053585587573,positive !,Canada,108664.82090565964,2021-03-16
U1386,P394 !,smartwatch !,accessories !,initially i thought surprisingly good performance,6.526017474100799,5.088137713895761,negative !,Germany !,-17029.699551901147,2021-03-07
U2349,P541 !,headphones ! !,electronics !,after using this for some days excellent for daily use ! !,-0.571415700339436,12.313244593101993,positive,India,-40743.39620038289,2023-08-12
U2093 ! !,P584 !,keyboard ! !,accessories,from my experience value for money !,-0.5715038976740446,4.875631149959683,negative,Australia !,71349.77916648287,2022-02-06
U1597 !,P129,phone,gadgets,initially i thought not worth the money !,6.628585176405141,6.7948889097730625,negative !,Germany ! !,98662.25479863175,2021-03-02
U1424,P201 !,keyboard !,gadgets !,overall my opinion is disappointing and poor,3.264213908813698,6.739980714097444,neutral ! !,UK !,40320.56610615585,2022-07-06
U1461 !,P289,laptop ! !,gadgets,from my experience disappointing and poor ! !,-0.5674725166851071,4.969663874199638,,Australia ! !,,2021-02-23
U1474,P799,mouse ! !,accessories !, !,3.0723915605562437,,negative,Australia ! !,97479.00761856545,2022-07-03
U2163,P267,mouse,gadgets ! !,honestly speaking disappointing and poor,3.0595737897238795,3.246708864135647,negative !,USA !,-19389.23117588369,2023-01-14
U1296 ! !,P622 !,phone,accessories,overall my opinion is average but acceptable ! !,,6.785290005427591,positive ! !,USA,-34300.22966589638,2022-09-08
U1956 !,P776 !,smartwatch !,accessories,initially i thought not worth the money !,-0.6300322773157159,6.643742561970336,neutral,UK ! !,89029.03493862947,2024-01-30
U1979 ! !,P628,earbuds !,accessories !,after using this for some days value for money !,,10.318263804980822,negative !,Canada !,79332.27696202174,2023-09-20
U2284 ! !,P411 !,earbuds !,gadgets,honestly speaking below expectations ! !,2.9376658811939724,1.4645523565113632,negative !,Germany !,-41997.13306304585,2023-04-01
U2151 ! !,P337,camera,electronics,initially i thought disappointing and poor ! !,2.9755060616788334,4.778746438103083,negative ! !,Australia ! !,138519.39922125993,2023-10-18
U1428 ! !,P547 !,camera,accessories ! !,i feel the quality is not worth the money !,1.1579596633833806,10.487414739173646,negative !,USA,45710.78378311722,2023-10-03
U2372 ! !,P346 !,smartwatch,gadgets !,after using this for some days average but acceptable,1.1980046481835556,10.435061986705618,positive !,Germany ! !,52566.32561878709,2024-01-09
U1251 ! !,P477,mouse,electronics,overall my opinion is disappointing and poor,3.155631372338126,6.897532405908162,neutral !,Germany !,10358.651204678037,2023-03-10
U1117 ! !,P921 !,mouse !,electronics ! !,initially i thought surprisingly good performance,-0.7395977302931793,4.978496948047994,neutral,USA !,-27067.56544700709,2022-10-26
U1103 !,P944,headphones !,gadgets ! !,from my experience excellent for daily use ! !,3.040672176753582,6.632106945034932, ! !,USA ! !,156698.61494288567,2021-06-10
U1169 ! !,P308,keyboard !,electronics ! !,from my experience value for money !,1.078372556124991,5.027921224007918,neutral !,Canada,96973.07920071571,2023-05-17
U1386 !,P716 !,smartwatch,electronics,honestly speaking below expectations,1.1589078928738432,1.4942693461978547,negative !,Germany ! !,83912.51504028123,2022-11-16
U2358 !,P755 !,laptop,accessories !,this product is average but acceptable ! !,,5.066770178127224,neutral ! !,India ! !,120654.29351881018,2021-04-16
U2131,P270,laptop,accessories ! !,i would say this item is below expectations !,4.79676256519877,8.542024142202763,,Australia ! !,-44374.32932514767,2021-03-26
U1227 ! !,P674,mouse,gadgets,i would say this item is below expectations !,4.716139632927149,8.600919476196943,neutral ! !,India,15299.54924326175,2021-10-19
U2067 !,P241,earbuds ! !,gadgets !,honestly speaking value for money ! !,2.941726697067883,3.152228745749421,positive,Canada ! !,7346.443338874043,2022-11-06
U1169,P234 ! !,keyboard !,accessories !,from my experience below expectations ! !,6.640201831830804,3.1297197799407286,neutral !,Germany ! !,32918.43163317808,2023-02-11
U1817,P753 !,phone !,accessories ! !,overall my opinion is below expectations,,5.069180109729798,positive ! !,India !,-28369.120205293922,2021-09-21
U2276 ! !,P984 ! !,laptop ! !,gadgets,overall my opinion is not worth the money !,-0.5924941631897128,8.499993957890949,negative,Canada !,148485.66184359224,2024-02-14
U1297 ! !,P868,camera !,gadgets ! !, !,4.795441833575583,, ! !,Australia,34790.03067321017,2021-05-29
U1880 ! !,P868 ! !,mouse,electronics !,initially i thought very good and useful !,-0.65377606974988,6.707342130838684,neutral !,USA,64477.44197537694,2022-07-18
U1338 ! !,P234,phone !,electronics,initially i thought very good and useful !,6.74357953092375,6.676991087366296,,USA !,32053.9519595488,2021-07-11
U2046 !,P948 ! !,mouse,electronics ! !,this product is disappointing and poor,3.0369770744596294,5.005607292737917, !,USA ! !,23040.3469525846,2023-11-02
U1430 !,P704 ! !,camera,gadgets !,this product is value for money !,1.0492566812028299,5.085377507199147,neutral ! !,USA,-14030.923197887636,2022-03-09
U1376 ! !,P781 !,smartwatch,electronics,i would say this item is surprisingly good performance ! !,1.2053876405833985,10.379572960486474,neutral !,Australia,166064.5150821122,2022-10-31
U1118 ! !,P927 !,laptop ! !,electronics,overall my opinion is surprisingly good performance,1.1455048262199377,6.675773006254117,negative ! !,USA,47075.602471551356,2024-03-12
U1848 !,P460 ! !,tablet !,electronics ! !,overall my opinion is value for money !,1.2524034160427608,6.860108001418254,neutral ! !,USA !,80681.12260569184,2024-03-30
U1250 ! !,P658,mouse,gadgets ! !,,2.936275446508852,,positive !,UK ! !,96827.3400573229,2023-02-06
U1250,P119 !,earbuds !,gadgets !,overall my opinion is surprisingly good performance,1.184124632981338,6.743316790712355,positive,USA,125.8675111498602,2023-12-27
U1918 !,P536 ! !,headphones ! !,gadgets ! !,this product is value for money,-0.572125052952881,4.956494468246656,negative ! !,UK !,,2022-07-07
U1746,P853,tablet !,electronics,after using this for some days not worth the money ! !,1.2533438924394484,12.234624321443869,positive ! !,UK !,19307.72272007604,2023-01-14
U1023,P912 !,tablet !,electronics ! !,this product is excellent for daily use,2.9074879191284815,6.921555495749285,positive,India !,156674.47121012677,2022-04-17
U2082,P326 ! !,keyboard !,gadgets,initially i thought surprisingly good performance !,4.768610011776383,4.953250510730799,positive,USA,140316.31542843996,2023-08-14
U2135,P889,tablet !,accessories !,i feel the quality is value for money !,6.558695154233907,8.489391539703595,neutral,Australia !,-44306.68181861883,2021-04-28
U1409 ! !,P238,keyboard ! !,accessories ! !,i would say this item is not worth the money !,4.746101877054747,12.243721100938073,negative !,Canada !,101192.81486132795,2021-01-04
U2258 ! !,P399 ! !,tablet !,gadgets,from my experience disappointing and poor,1.3168594793587691,5.056895745853653,,Germany ! !,99900.59150769984,2023-06-12
U2497 ! !,P416,earbuds,electronics !,overall my opinion is very good and useful !,3.0208149058306533,8.594583239647875,negative ! !,Germany !,6625.28092282806,2021-05-19
U2001 ! !,P832 ! !,keyboard ! !,electronics,after using this for some days disappointing and poor,6.503210651477616,10.35024079506597, ! !,UK,65868.09340306414,2021-10-24
U2099 !,P853,camera !,accessories !,honestly speaking surprisingly good performance,,3.272244130870564,neutral !,India !,58382.56051092354,2023-07-10
U2059 ! !,P648 ! !,keyboard !,accessories ! !,overall my opinion is disappointing and poor,-0.4579586176093152,6.835596833717913,positive !,UK ! !,92191.25312822626,2022-08-11
U1987 !,P595 !,mouse,electronics !,honestly speaking surprisingly good performance !,3.065113036529709,3.1337143031188655,negative ! !,India !,108502.72437276819,2022-09-24
U1161,P374,laptop ! !,electronics,honestly speaking below expectations,2.8849624485820136,1.3979594864111045,neutral ! !,Canada,,2022-05-25
U2306 !,P983 ! !,earbuds ! !,electronics,i would say this item is very good and useful ! !,,12.087878179498025,positive ! !,Germany !,104660.47612788592,2022-04-24
U2465 ! !,P803 ! !,earbuds,accessories !, ! !,3.0816640913317244,,negative !,Canada,82846.70088509798,2023-07-22
U1462,P700,smartwatch !,electronics ! !,overall my opinion is disappointing and poor,6.5422656478066346,6.7734939161332965,negative ! !,Australia !,-21931.147185385686,2022-06-19
U1369,P327 !,keyboard !,gadgets,overall my opinion is below expectations !,3.0235567120071654,4.959861296932959,positive ! !,UK !,31094.022269917965,2023-03-22
U1967 ! !,P874 ! !,laptop ! !,accessories ! !,i would say this item is value for money,,10.391517978776116,negative !,USA,27355.035050832677,2023-01-05
U2039,P461 !,phone ! !,accessories !,i would say this item is disappointing and poor,2.926786592291099,10.397268962138648,negative ! !,Germany !,160380.64978344116,2023-12-10
U1270,P134,keyboard !,accessories !,i would say this item is very good and useful ! !,-0.6119776586581653,12.264429009644813, ! !,Australia,82675.86710317887,2023-12-23
U1281,P518 !,mouse,gadgets,from my experience excellent for daily use !,,6.840551940442201,positive,USA !,92129.27716930852,2023-03-06
U1882 !,P725,earbuds,accessories,i would say this item is surprisingly good performance !,6.519906459025072,10.381810062184922,negative ! !,Canada,148022.04207798335,2022-01-26
U1250,P188 ! !,laptop !,accessories ! !,i would say this item is surprisingly good performance,4.774394199243632,10.454113861545588,,Australia !,-9502.261577308498,2021-10-24
U1263,P630 !,mouse,accessories !, !,4.704135519909773,, !,India !,40888.46465485352,2022-03-06
U1241 !,P550,mouse ! !,electronics ! !,initially i thought disappointing and poor,1.3074671161855136,4.96057729547204,negative !,Germany !,-42774.50666507674,2021-03-17
U2154 ! !,P999 ! !,phone !,electronics ! !,from my experience very good and useful,4.691261672929177,6.7843004921761505,neutral,UK ! !,95641.541006403,2021-04-04
U1914 !,P160 !,phone,gadgets ! !,from my experience surprisingly good performance ! !,2.961159029636887,4.982453385320635,negative ! !,Canada !,155203.17243481058,2023-01-07
U1990 !,P276,smartwatch,accessories !,i feel the quality is below expectations !,1.2014544467548407,6.833807098967937,positive,Canada ! !,75780.89149744128,2021-01-04
U1777 ! !,P127 !,smartwatch ! !,gadgets !,honestly speaking very good and useful !,,4.965259124283628, !,Australia,41922.3139931262,2022-08-27
U1496 ! !,P602 ! !,smartwatch ! !,accessories ! !,after using this for some days very good and useful ! !,-0.7091421935306085,12.163421302883462,negative ! !,UK ! !,73504.89941515903,2023-08-25
U1884 !,P449 ! !,camera !,accessories ! !,after using this for some days surprisingly good performance !,4.874339890153228,10.548815157453566,positive ! !,Canada !,118631.92350712593,2023-04-10
U1030,P711,earbuds ! !,accessories ! !,i would say this item is below expectations,2.992947040131546,8.667950019954038,neutral !,UK !,26580.200143231585,2023-06-09
U1005 ! !,P895 !,earbuds ! !,gadgets !,honestly speaking surprisingly good performance !,,3.134330000867838,positive,Canada ! !,100112.90049021496,2021-06-13
U1898,P199 !,keyboard !,electronics !,from my experience not worth the money !,6.6248475013276655,6.838968499676233,,UK ! !,55665.7346142917,2021-03-22
U1208 ! !,P687 ! !,earbuds,gadgets !,i feel the quality is average but acceptable !,3.0062775361141,8.603401880327409,neutral !,India ! !,-23193.376374066782,2021-12-19
U1571,P545 !,smartwatch ! !,electronics ! !,overall my opinion is not worth the money,1.1498514224626568,8.624871245406755,negative ! !,India !,110192.76441460631,2022-09-03
U1352 !,P373 !,smartwatch !,electronics !,i would say this item is very good and useful !,4.797152403620646,12.204894298390585, !,UK,59245.51837577252,2023-08-03
U1305 !,P845 !,keyboard ! !,electronics ! !,overall my opinion is disappointing and poor,2.965022837879796,6.887588842585458,neutral ! !,Germany ! !,-6234.016502967125,2023-02-20
U1262 !,P423,headphones ! !,gadgets,i feel the quality is surprisingly good performance ! !,6.600238547175899,8.62126179531279,negative,UK,49606.30522360891,2022-03-13
U1296 !,P883 ! !,laptop,electronics ! !,i would say this item is value for money,4.838968717837918,10.389222195253723,negative,Germany ! !,34278.862759874726,2023-09-23
U2014 ! !,P902,camera ! !,accessories !,honestly speaking value for money ! !,6.704191828594285,3.2760013995660757,positive,Germany ! !,45957.96187943052,2021-04-18
